index,image_path,number,text
262,/home/work/yaiq/YAIQ/workspace/SM/dataset_cut/vcog-bench/raven/262/q2.jpg,q2.jpg,one small black triangle inside one large white hexagon.
262,/home/work/yaiq/YAIQ/workspace/SM/dataset_cut/vcog-bench/raven/262/q3.jpg,q3.jpg,two objects ; one small black hexagon in the center of a huge white circle.
262,/home/work/yaiq/YAIQ/workspace/SM/dataset_cut/vcog-bench/raven/262/q4.jpg,q4.jpg,two objects : a large white circle with a large black circle outside and a small black pentagon at the
262,/home/work/yaiq/YAIQ/workspace/SM/dataset_cut/vcog-bench/raven/262/q5.jpg,q5.jpg,2 objects ; a large white circle outside and a tiny black square at the center.
262,/home/work/yaiq/YAIQ/workspace/SM/dataset_cut/vcog-bench/raven/262/q6.jpg,q6.jpg,two objects : a large white circle outside and a medium gray hexagon inside at center.
262,/home/work/yaiq/YAIQ/workspace/SM/dataset_cut/vcog-bench/raven/262/q7.jpg,q7.jpg,"two objects : a large white circle and a medium gray pentagon inside, centered."
262,/home/work/yaiq/datasets/vcog-bench/raven/262/choice/image/0.jpeg,0.jpeg,inside outside relation with a large hexagon outside and medium dark gray square at the center.
262,/home/work/yaiq/datasets/vcog-bench/raven/262/choice/image/1.jpeg,1.jpeg,"two objects : a large white circle at center, a small gray square inside the square near the center"
262,/home/work/yaiq/datasets/vcog-bench/raven/262/choice/image/2.jpeg,2.jpeg,inside outside relation with a large circle outside and small gray square at the center.
262,/home/work/yaiq/datasets/vcog-bench/raven/262/choice/image/3.jpeg,3.jpeg,inside outside relation with a large circle outside and medium dark gray square at the center.
262,/home/work/yaiq/datasets/vcog-bench/raven/262/choice/image/4.jpeg,4.jpeg,two objects. large white triangle at center. medium gray square inside at center.
262,/home/work/yaiq/datasets/vcog-bench/raven/262/choice/image/5.jpeg,5.jpeg,inside outside relation with a large circle outside and medium white square at the center.
262,/home/work/yaiq/datasets/vcog-bench/raven/262/choice/image/6.jpeg,6.jpeg,inside outside relation with a large circle outside and medium dark gray square at the center.
262,/home/work/yaiq/datasets/vcog-bench/raven/262/choice/image/7.jpeg,7.jpeg,inside outside relation with a large circle outside and small dark gray square at the center.
263,/home/work/yaiq/YAIQ/workspace/SM/dataset_cut/vcog-bench/raven/263/q0.jpg,q0.jpg,one small black square at center.
263,/home/work/yaiq/YAIQ/workspace/SM/dataset_cut/vcog-bench/raven/263/q1.jpg,q1.jpg,a large gray square at the center.
263,/home/work/yaiq/YAIQ/workspace/SM/dataset_cut/vcog-bench/raven/263/q2.jpg,q2.jpg,a large white square at the center.
263,/home/work/yaiq/YAIQ/workspace/SM/dataset_cut/vcog-bench/raven/263/q3.jpg,q3.jpg,a large black triangle at the center.
263,/home/work/yaiq/YAIQ/workspace/SM/dataset_cut/vcog-bench/raven/263/q4.jpg,q4.jpg,a large gray triangle at the center.
263,/home/work/yaiq/YAIQ/workspace/SM/dataset_cut/vcog-bench/raven/263/q5.jpg,q5.jpg,one small white triangle at center inside a large white square.
263,/home/work/yaiq/YAIQ/workspace/SM/dataset_cut/vcog-bench/raven/263/q6.jpg,q6.jpg,a large black pentagon at the center.
263,/home/work/yaiq/YAIQ/workspace/SM/dataset_cut/vcog-bench/raven/263/q7.jpg,q7.jpg,one small gray pentagon at center inside a large white square.
263,/home/work/yaiq/datasets/vcog-bench/raven/263/choice/image/0.jpeg,0.jpeg,a large white circle at center.
263,/home/work/yaiq/datasets/vcog-bench/raven/263/choice/image/1.jpeg,1.jpeg,"single object, large dark gray pentagon at center."
263,/home/work/yaiq/datasets/vcog-bench/raven/263/choice/image/2.jpeg,2.jpeg,a large white triangle at the center.
263,/home/work/yaiq/datasets/vcog-bench/raven/263/choice/image/3.jpeg,3.jpeg,a small white pentagon at center.
263,/home/work/yaiq/datasets/vcog-bench/raven/263/choice/image/4.jpeg,4.jpeg,one object ; pentagon shape ; white colour ; medium size ; centered.
263,/home/work/yaiq/datasets/vcog-bench/raven/263/choice/image/5.jpeg,5.jpeg,one large gray pentagon at center.
263,/home/work/yaiq/datasets/vcog-bench/raven/263/choice/image/6.jpeg,6.jpeg,a large white pentagon at center.
263,/home/work/yaiq/datasets/vcog-bench/raven/263/choice/image/7.jpeg,7.jpeg,a large white pentagon at center.
264,/home/work/yaiq/YAIQ/workspace/SM/dataset_cut/vcog-bench/raven/264/q0.jpg,q0.jpg,"two objects : a large white pentagon and a small gray hexagon inside it, both centered."
264,/home/work/yaiq/YAIQ/workspace/SM/dataset_cut/vcog-bench/raven/264/q1.jpg,q1.jpg,two objects : a large white circle with a medium dark gray hexagon at the center.
264,/home/work/yaiq/YAIQ/workspace/SM/dataset_cut/vcog-bench/raven/264/q2.jpg,q2.jpg,two objects ; large white hexagon at center ; small gray hexagon inside at center.
264,/home/work/yaiq/YAIQ/workspace/SM/dataset_cut/vcog-bench/raven/264/q3.jpg,q3.jpg,"two objects : a large white circle at center, a small gray circle inside the circle at center."
264,/home/work/yaiq/YAIQ/workspace/SM/dataset_cut/vcog-bench/raven/264/q4.jpg,q4.jpg,two objects : a large white hexagon outside and a medium gray circle inside at center.
264,/home/work/yaiq/YAIQ/workspace/SM/dataset_cut/vcog-bench/raven/264/q5.jpg,q5.jpg,"2 objects ; 1 large dark gray circle inside 1 large white pentagon, centrally positioned."
264,/home/work/yaiq/YAIQ/workspace/SM/dataset_cut/vcog-bench/raven/264/q6.jpg,q6.jpg,2 objects ; one large white hexagon and one tiny dark gray pentagon ; pentagon centered inside he
264,/home/work/yaiq/YAIQ/workspace/SM/dataset_cut/vcog-bench/raven/264/q7.jpg,q7.jpg,two objects : a large white pentagon containing a small light gray pentagon in the center.
264,/home/work/yaiq/datasets/vcog-bench/raven/264/choice/image/0.jpeg,0.jpeg,"two objects : a large white circle and a medium gray square inside, centered."
264,/home/work/yaiq/datasets/vcog-bench/raven/264/choice/image/1.jpeg,1.jpeg,one medium gray pentagon inside one large white hexagon.
264,/home/work/yaiq/datasets/vcog-bench/raven/264/choice/image/2.jpeg,2.jpeg,"two objects : a large white circle and a small gray pentagon inside, centered."
264,/home/work/yaiq/datasets/vcog-bench/raven/264/choice/image/3.jpeg,3.jpeg,"two objects : a large white circle and a small gray pentagon inside, centered."
264,/home/work/yaiq/datasets/vcog-bench/raven/264/choice/image/4.jpeg,4.jpeg,"two objects : medium dark gray pentagon at center, large white circle surrounding it."
264,/home/work/yaiq/datasets/vcog-bench/raven/264/choice/image/5.jpeg,5.jpeg,two objects : a large white pentagon containing a medium dark gray pentagon in the center.
264,/home/work/yaiq/datasets/vcog-bench/raven/264/choice/image/6.jpeg,6.jpeg,"two objects : a large white circle and a medium gray pentagon inside, centered."
264,/home/work/yaiq/datasets/vcog-bench/raven/264/choice/image/7.jpeg,7.jpeg,"two objects : a large white circle and a medium gray pentagon inside, centered."
265,/home/work/yaiq/YAIQ/workspace/SM/dataset_cut/vcog-bench/raven/265/q0.jpg,q0.jpg,two objects ; small gray triangle on the left ; small gray pentagon on the right.
265,/home/work/yaiq/YAIQ/workspace/SM/dataset_cut/vcog-bench/raven/265/q1.jpg,q1.jpg,"2 objects, a medium white circle on the left and a medium light gray hexagon on the"
265,/home/work/yaiq/YAIQ/workspace/SM/dataset_cut/vcog-bench/raven/265/q2.jpg,q2.jpg,"2 objects ; a square and a circle ; dark gray and white ; medium square on left, large"
265,/home/work/yaiq/YAIQ/workspace/SM/dataset_cut/vcog-bench/raven/265/q3.jpg,q3.jpg,2 objects ; left object : medium dark gray circle ; right object : small gray square ; positioned centrally
265,/home/work/yaiq/YAIQ/workspace/SM/dataset_cut/vcog-bench/raven/265/q4.jpg,q4.jpg,2 objects ; left object is a medium gray square ; right object is a small light gray pentagon ;
265,/home/work/yaiq/YAIQ/workspace/SM/dataset_cut/vcog-bench/raven/265/q5.jpg,q5.jpg,two objects ; a large white triangle on the left and a small white hexagon on the right
265,/home/work/yaiq/YAIQ/workspace/SM/dataset_cut/vcog-bench/raven/265/q6.jpg,q6.jpg,"2 objects ; small white square on left, large black triangle on right ; separated by a vertical line"
265,/home/work/yaiq/YAIQ/workspace/SM/dataset_cut/vcog-bench/raven/265/q7.jpg,q7.jpg,2 objects ; a large dark gray triangle on the left and a small dark gray square on the right
265,/home/work/yaiq/datasets/vcog-bench/raven/265/choice/image/0.jpeg,0.jpeg,"two objects ; one medium gray circle on the left, one medium gray pentagon on the right."
265,/home/work/yaiq/datasets/vcog-bench/raven/265/choice/image/1.jpeg,1.jpeg,two objects ; a small gray circle on the left and a large gray pentagon on the right ; both
265,/home/work/yaiq/datasets/vcog-bench/raven/265/choice/image/2.jpeg,2.jpeg,"two objects ; one medium black circle on the left, one medium gray pentagon on the right ; both"
265,/home/work/yaiq/datasets/vcog-bench/raven/265/choice/image/3.jpeg,3.jpeg,"two objects ; one medium gray circle on the left, one medium gray pentagon on the right."
265,/home/work/yaiq/datasets/vcog-bench/raven/265/choice/image/4.jpeg,4.jpeg,"two objects ; one medium gray circle on the left, one medium gray hexagon on the right"
265,/home/work/yaiq/datasets/vcog-bench/raven/265/choice/image/5.jpeg,5.jpeg,"two objects ; one medium gray circle on the left, one small gray pentagon on the right."
265,/home/work/yaiq/datasets/vcog-bench/raven/265/choice/image/6.jpeg,6.jpeg,two objects ; a large gray circle on the left and a large white pentagon on the right ; both
265,/home/work/yaiq/datasets/vcog-bench/raven/265/choice/image/7.jpeg,7.jpeg,"two objects ; one medium gray circle on the left, one medium black pentagon on the right."
266,/home/work/yaiq/YAIQ/workspace/SM/dataset_cut/vcog-bench/raven/266/q0.jpg,q0.jpg,one medium gray circle centered in the image.
266,/home/work/yaiq/YAIQ/workspace/SM/dataset_cut/vcog-bench/raven/266/q1.jpg,q1.jpg,one medium gray hexagon centered in a large white square.
266,/home/work/yaiq/YAIQ/workspace/SM/dataset_cut/vcog-bench/raven/266/q2.jpg,q2.jpg,a single medium white pentagon in the center.
266,/home/work/yaiq/YAIQ/workspace/SM/dataset_cut/vcog-bench/raven/266/q3.jpg,q3.jpg,one large light gray pentagon at center inside a large white square.
266,/home/work/yaiq/YAIQ/workspace/SM/dataset_cut/vcog-bench/raven/266/q4.jpg,q4.jpg,a large white square at the center.
266,/home/work/yaiq/YAIQ/workspace/SM/dataset_cut/vcog-bench/raven/266/q5.jpg,q5.jpg,a medium gray triangle at center.
266,/home/work/yaiq/YAIQ/workspace/SM/dataset_cut/vcog-bench/raven/266/q6.jpg,q6.jpg,a small white circle at the center.
266,/home/work/yaiq/YAIQ/workspace/SM/dataset_cut/vcog-bench/raven/266/q7.jpg,q7.jpg,one medium gray hexagon at center inside a large white square.
266,/home/work/yaiq/datasets/vcog-bench/raven/266/choice/image/0.jpeg,0.jpeg,one small light gray square at the center.
266,/home/work/yaiq/datasets/vcog-bench/raven/266/choice/image/1.jpeg,1.jpeg,a small light gray circle at the center.
266,/home/work/yaiq/datasets/vcog-bench/raven/266/choice/image/2.jpeg,2.jpeg,a small gray triangle at the center.
266,/home/work/yaiq/datasets/vcog-bench/raven/266/choice/image/3.jpeg,3.jpeg,a small black pentagon at the center.
266,/home/work/yaiq/datasets/vcog-bench/raven/266/choice/image/4.jpeg,4.jpeg,one medium gray pentagon at the center.
266,/home/work/yaiq/datasets/vcog-bench/raven/266/choice/image/5.jpeg,5.jpeg,one object ; pentagon shape ; white colour ; medium size ; centered.
266,/home/work/yaiq/datasets/vcog-bench/raven/266/choice/image/6.jpeg,6.jpeg,one small gray pentagon at the center.
266,/home/work/yaiq/datasets/vcog-bench/raven/266/choice/image/7.jpeg,7.jpeg,a small light gray hexagon at the center.
267,/home/work/yaiq/YAIQ/workspace/SM/dataset_cut/vcog-bench/raven/267/q0.jpg,q0.jpg,"2 objects, medium black triangle at top, large white circle at bottom."
267,/home/work/yaiq/YAIQ/workspace/SM/dataset_cut/vcog-bench/raven/267/q1.jpg,q1.jpg,"two objects ; top object is a large white hexagon, bottom object is a large gray circle"
267,/home/work/yaiq/YAIQ/workspace/SM/dataset_cut/vcog-bench/raven/267/q2.jpg,q2.jpg,"2 objects, a small gray circle at top, a large black circle at bottom. small gray circle"
267,/home/work/yaiq/YAIQ/workspace/SM/dataset_cut/vcog-bench/raven/267/q3.jpg,q3.jpg,"two objects ; large gray hexagon at top, large white hexagon at bottom."
267,/home/work/yaiq/YAIQ/workspace/SM/dataset_cut/vcog-bench/raven/267/q4.jpg,q4.jpg,two objects ; a small black circle at the top and a large gray hexagon at the bottom
267,/home/work/yaiq/YAIQ/workspace/SM/dataset_cut/vcog-bench/raven/267/q5.jpg,q5.jpg,"2 objects, medium black triangle at top, medium black hexagon at bottom."
267,/home/work/yaiq/YAIQ/workspace/SM/dataset_cut/vcog-bench/raven/267/q6.jpg,q6.jpg,two objects ; a small white circle at top and a medium white square at bottom ; separated by a
267,/home/work/yaiq/YAIQ/workspace/SM/dataset_cut/vcog-bench/raven/267/q7.jpg,q7.jpg,2 objects ; a large gray triangle at the top and a medium gray square at the bottom ; both
267,/home/work/yaiq/datasets/vcog-bench/raven/267/choice/image/0.jpeg,0.jpeg,"two objects ; one large black hexagon at the top, one small black square below it,"
267,/home/work/yaiq/datasets/vcog-bench/raven/267/choice/image/1.jpeg,1.jpeg,"two objects. one large black hexagon at the top, one small black square below it,"
267,/home/work/yaiq/datasets/vcog-bench/raven/267/choice/image/2.jpeg,2.jpeg,"two objects. one large black hexagon at the top, one small dark gray square below it"
267,/home/work/yaiq/datasets/vcog-bench/raven/267/choice/image/3.jpeg,3.jpeg,"two objects. one large black hexagon at the top, one small black hexagon below"
267,/home/work/yaiq/datasets/vcog-bench/raven/267/choice/image/4.jpeg,4.jpeg,"two objects. one large black hexagon at the top, one small black square below it,"
267,/home/work/yaiq/datasets/vcog-bench/raven/267/choice/image/5.jpeg,5.jpeg,"two objects. large black hexagon at top, large black square at bottom."
267,/home/work/yaiq/datasets/vcog-bench/raven/267/choice/image/6.jpeg,6.jpeg,"two objects ; large black hexagon at top, small black pentagon at bottom."
267,/home/work/yaiq/datasets/vcog-bench/raven/267/choice/image/7.jpeg,7.jpeg,"two objects. one large black hexagon at the top, one small black circle below it,"
268,/home/work/yaiq/YAIQ/workspace/SM/dataset_cut/vcog-bench/raven/268/q0.jpg,q0.jpg,2 objects ; 1 small black square on the left ; 1 small black triangle on the right.
268,/home/work/yaiq/YAIQ/workspace/SM/dataset_cut/vcog-bench/raven/268/q1.jpg,q1.jpg,"2 squares, light gray ; medium and medium sizes ; left - bottom relation."
268,/home/work/yaiq/YAIQ/workspace/SM/dataset_cut/vcog-bench/raven/268/q2.jpg,q2.jpg,two objects ; a medium dark gray pentagon at top - left and a medium dark gray triangle at top
268,/home/work/yaiq/YAIQ/workspace/SM/dataset_cut/vcog-bench/raven/268/q3.jpg,q3.jpg,"3 objects ; 2 squares, 1 square ; gray ; medium size ; top - left, bottom -"
268,/home/work/yaiq/YAIQ/workspace/SM/dataset_cut/vcog-bench/raven/268/q4.jpg,q4.jpg,two objects ; a large white top - right and a medium light gray hexagon at top -
268,/home/work/yaiq/YAIQ/workspace/SM/dataset_cut/vcog-bench/raven/268/q5.jpg,q5.jpg,a small gray square at the bottom - right.
268,/home/work/yaiq/YAIQ/workspace/SM/dataset_cut/vcog-bench/raven/268/q6.jpg,q6.jpg,"2 objects ; 1 large black circle at top, 1 large black triangle at bottom."
268,/home/work/yaiq/YAIQ/workspace/SM/dataset_cut/vcog-bench/raven/268/q7.jpg,q7.jpg,"3 objects ; two small light gray triangles at bottom - left, bottom - right, and bottom -"
268,/home/work/yaiq/datasets/vcog-bench/raven/268/choice/image/0.jpeg,0.jpeg,single medium gray circle at top - left.
268,/home/work/yaiq/datasets/vcog-bench/raven/268/choice/image/1.jpeg,1.jpeg,single medium dark gray circle at top - right.
268,/home/work/yaiq/datasets/vcog-bench/raven/268/choice/image/2.jpeg,2.jpeg,single medium dark gray circle at top - left.
268,/home/work/yaiq/datasets/vcog-bench/raven/268/choice/image/3.jpeg,3.jpeg,single medium gray circle at top - left.
268,/home/work/yaiq/datasets/vcog-bench/raven/268/choice/image/4.jpeg,4.jpeg,single medium white circle at top - left.
268,/home/work/yaiq/datasets/vcog-bench/raven/268/choice/image/5.jpeg,5.jpeg,single medium dark gray circle at top - left.
268,/home/work/yaiq/datasets/vcog-bench/raven/268/choice/image/6.jpeg,6.jpeg,4 objects ; 2 times 2 sub - blocks ; top - left : large light gray pentagon ; top
268,/home/work/yaiq/datasets/vcog-bench/raven/268/choice/image/7.jpeg,7.jpeg,a large dark gray circle at the bottom - right corner.
269,/home/work/yaiq/YAIQ/workspace/SM/dataset_cut/vcog-bench/raven/269/q0.jpg,q0.jpg,two objects ; a small dark gray pentagon on the left and a medium dark gray hexagon on
269,/home/work/yaiq/YAIQ/workspace/SM/dataset_cut/vcog-bench/raven/269/q1.jpg,q1.jpg,two objects ; a medium dark gray hexagon on the left and a medium white pentagon on the
269,/home/work/yaiq/YAIQ/workspace/SM/dataset_cut/vcog-bench/raven/269/q2.jpg,q2.jpg,"2 objects ; large dark gray circle on the left, small dark gray square on the right."
269,/home/work/yaiq/YAIQ/workspace/SM/dataset_cut/vcog-bench/raven/269/q3.jpg,q3.jpg,2 objects ; small gray square on the left ; medium gray circle on the right.
269,/home/work/yaiq/YAIQ/workspace/SM/dataset_cut/vcog-bench/raven/269/q4.jpg,q4.jpg,two objects ; left : medium gray pentagon ; right : small light gray hexagon ; positioned centrally
269,/home/work/yaiq/YAIQ/workspace/SM/dataset_cut/vcog-bench/raven/269/q5.jpg,q5.jpg,"2 objects ; one large gray hexagon on the left, one small dark gray pentagon on the"
269,/home/work/yaiq/YAIQ/workspace/SM/dataset_cut/vcog-bench/raven/269/q6.jpg,q6.jpg,"two objects ; a small gray pentagon on the left, a medium white circle on the right ; separated"
269,/home/work/yaiq/YAIQ/workspace/SM/dataset_cut/vcog-bench/raven/269/q7.jpg,q7.jpg,"two hexagons, one large gray hexagon on the left and one small white he"
269,/home/work/yaiq/datasets/vcog-bench/raven/269/choice/image/0.jpeg,0.jpeg,two objects ; a large dark gray circle on the left ; a small white pentagon on the right.
269,/home/work/yaiq/datasets/vcog-bench/raven/269/choice/image/1.jpeg,1.jpeg,two objects ; a large dark gray square on the left and a small white pentagon on the right ;
269,/home/work/yaiq/datasets/vcog-bench/raven/269/choice/image/2.jpeg,2.jpeg,two objects ; a large dark gray hexagon on the left and a small white pentagon on the
269,/home/work/yaiq/datasets/vcog-bench/raven/269/choice/image/3.jpeg,3.jpeg,two objects ; a small gray circle on the left and a small white pentagon on the right ; both
269,/home/work/yaiq/datasets/vcog-bench/raven/269/choice/image/4.jpeg,4.jpeg,two objects ; a large gray circle on the left and a small white hexagon on the right
269,/home/work/yaiq/datasets/vcog-bench/raven/269/choice/image/5.jpeg,5.jpeg,two objects ; a large gray circle on the left and a small white pentagon on the right ; both
269,/home/work/yaiq/datasets/vcog-bench/raven/269/choice/image/6.jpeg,6.jpeg,two objects ; a large gray circle on the left and a small dark gray pentagon on the right ;
269,/home/work/yaiq/datasets/vcog-bench/raven/269/choice/image/7.jpeg,7.jpeg,two objects ; a large white circle on the left ; a small white pentagon on the right.
270,/home/work/yaiq/YAIQ/workspace/SM/dataset_cut/vcog-bench/raven/270/q0.jpg,q0.jpg,single medium gray circle at top - left.
270,/home/work/yaiq/YAIQ/workspace/SM/dataset_cut/vcog-bench/raven/270/q1.jpg,q1.jpg,a small dark gray pentagon at the bottom - right corner.
270,/home/work/yaiq/YAIQ/workspace/SM/dataset_cut/vcog-bench/raven/270/q2.jpg,q2.jpg,one large black triangle at the top - right.
270,/home/work/yaiq/YAIQ/workspace/SM/dataset_cut/vcog-bench/raven/270/q3.jpg,q3.jpg,a large gray circle at the bottom - right.
270,/home/work/yaiq/YAIQ/workspace/SM/dataset_cut/vcog-bench/raven/270/q4.jpg,q4.jpg,"one pentagon, top - right, down."
270,/home/work/yaiq/YAIQ/workspace/SM/dataset_cut/vcog-bench/raven/270/q5.jpg,q5.jpg,one large black triangle at top - left.
270,/home/work/yaiq/YAIQ/workspace/SM/dataset_cut/vcog-bench/raven/270/q6.jpg,q6.jpg,"a large white circle at the top - right, positioned at the bottom - right."
270,/home/work/yaiq/YAIQ/workspace/SM/dataset_cut/vcog-bench/raven/270/q7.jpg,q7.jpg,a large light gray pentagon at top - left.
270,/home/work/yaiq/datasets/vcog-bench/raven/270/choice/image/0.jpeg,0.jpeg,a large gray pentagon at the bottom - right.
270,/home/work/yaiq/datasets/vcog-bench/raven/270/choice/image/1.jpeg,1.jpeg,one medium light gray triangle positioned at the bottom - right corner.
270,/home/work/yaiq/datasets/vcog-bench/raven/270/choice/image/2.jpeg,2.jpeg,a large gray circle at the bottom - right.
270,/home/work/yaiq/datasets/vcog-bench/raven/270/choice/image/3.jpeg,3.jpeg,4 circles ; 2 times 2 sub - blocks ; top - left : gray circle ; top - right
270,/home/work/yaiq/datasets/vcog-bench/raven/270/choice/image/4.jpeg,4.jpeg,"three circles ; one medium white circle at top - left, one medium white circle at top - right"
270,/home/work/yaiq/datasets/vcog-bench/raven/270/choice/image/5.jpeg,5.jpeg,one medium gray triangle positioned at the bottom - left corner.
270,/home/work/yaiq/datasets/vcog-bench/raven/270/choice/image/6.jpeg,6.jpeg,one medium dark gray triangle positioned at the bottom - right corner.
270,/home/work/yaiq/datasets/vcog-bench/raven/270/choice/image/7.jpeg,7.jpeg,one medium gray triangle positioned at the bottom - right corner.
271,/home/work/yaiq/YAIQ/workspace/SM/dataset_cut/vcog-bench/raven/271/q0.jpg,q0.jpg,"two objects ; medium gray triangle at top, small white circle at bottom ; located in the center."
271,/home/work/yaiq/YAIQ/workspace/SM/dataset_cut/vcog-bench/raven/271/q1.jpg,q1.jpg,2 objects ; top - down relation divided by a line ; a small white hexagon at the
271,/home/work/yaiq/YAIQ/workspace/SM/dataset_cut/vcog-bench/raven/271/q2.jpg,q2.jpg,"2 objects, a medium gray circle at top, a small black circle at bottom. top - down"
271,/home/work/yaiq/YAIQ/workspace/SM/dataset_cut/vcog-bench/raven/271/q3.jpg,q3.jpg,two objects ; a medium light gray circle at the top and a medium dark gray square at the bottom
271,/home/work/yaiq/YAIQ/workspace/SM/dataset_cut/vcog-bench/raven/271/q4.jpg,q4.jpg,2 objects ; a large light gray triangle at the top and a small black square at the bottom ;
271,/home/work/yaiq/YAIQ/workspace/SM/dataset_cut/vcog-bench/raven/271/q5.jpg,q5.jpg,two objects ; a small gray hexagon at top and a small white square at bottom.
271,/home/work/yaiq/YAIQ/workspace/SM/dataset_cut/vcog-bench/raven/271/q6.jpg,q6.jpg,"two objects ; top object is a medium white hexagon, bottom object is a tiny black pentagon"
271,/home/work/yaiq/YAIQ/workspace/SM/dataset_cut/vcog-bench/raven/271/q7.jpg,q7.jpg,"2 objects, medium white circle at top, small white pentagon at bottom."
271,/home/work/yaiq/datasets/vcog-bench/raven/271/choice/image/0.jpeg,0.jpeg,"two objects, one small white triangle at top, one large dark gray pentagon at bottom."
271,/home/work/yaiq/datasets/vcog-bench/raven/271/choice/image/1.jpeg,1.jpeg,"two objects, one small white triangle at top, one large dark gray pentagon at bottom."
271,/home/work/yaiq/datasets/vcog-bench/raven/271/choice/image/2.jpeg,2.jpeg,"two objects ; small white triangle at top, small dark gray pentagon at bottom ; vertically aligned."
271,/home/work/yaiq/datasets/vcog-bench/raven/271/choice/image/3.jpeg,3.jpeg,"two objects ; small white triangle at top, large gray pentagon at bottom ; separated by a horizontal line"
271,/home/work/yaiq/datasets/vcog-bench/raven/271/choice/image/4.jpeg,4.jpeg,two objects ; top : small white hexagon ; bottom : large dark gray pentagon.
271,/home/work/yaiq/datasets/vcog-bench/raven/271/choice/image/5.jpeg,5.jpeg,"two objects ; small white triangle at top, large dark gray pentagon at bottom ; vertically aligned."
271,/home/work/yaiq/datasets/vcog-bench/raven/271/choice/image/6.jpeg,6.jpeg,"two objects ; small white triangle at top, large dark gray pentagon at bottom ; vertically aligned."
271,/home/work/yaiq/datasets/vcog-bench/raven/271/choice/image/7.jpeg,7.jpeg,"two objects ; small white triangle at top, large dark gray pentagon at bottom ; vertically aligned."
272,/home/work/yaiq/YAIQ/workspace/SM/dataset_cut/vcog-bench/raven/272/q0.jpg,q0.jpg,one medium gray square at center.
272,/home/work/yaiq/YAIQ/workspace/SM/dataset_cut/vcog-bench/raven/272/q1.jpg,q1.jpg,one medium gray circle centered in the image.
272,/home/work/yaiq/YAIQ/workspace/SM/dataset_cut/vcog-bench/raven/272/q2.jpg,q2.jpg,one large gray pentagon at center.
272,/home/work/yaiq/YAIQ/workspace/SM/dataset_cut/vcog-bench/raven/272/q3.jpg,q3.jpg,a large dark gray circle centered in the image.
272,/home/work/yaiq/YAIQ/workspace/SM/dataset_cut/vcog-bench/raven/272/q4.jpg,q4.jpg,a large dark gray pentagon at center.
272,/home/work/yaiq/YAIQ/workspace/SM/dataset_cut/vcog-bench/raven/272/q5.jpg,q5.jpg,a medium dark gray square at center.
272,/home/work/yaiq/YAIQ/workspace/SM/dataset_cut/vcog-bench/raven/272/q6.jpg,q6.jpg,one large gray pentagon at center inside a square.
272,/home/work/yaiq/YAIQ/workspace/SM/dataset_cut/vcog-bench/raven/272/q7.jpg,q7.jpg,one medium gray square at center.
272,/home/work/yaiq/datasets/vcog-bench/raven/272/choice/image/0.jpeg,0.jpeg,a large white circle centered in the image.
272,/home/work/yaiq/datasets/vcog-bench/raven/272/choice/image/1.jpeg,1.jpeg,a medium dark gray circle centered in the image.
272,/home/work/yaiq/datasets/vcog-bench/raven/272/choice/image/2.jpeg,2.jpeg,one medium gray circle centered.
272,/home/work/yaiq/datasets/vcog-bench/raven/272/choice/image/3.jpeg,3.jpeg,one medium gray circle centered.
272,/home/work/yaiq/datasets/vcog-bench/raven/272/choice/image/4.jpeg,4.jpeg,a small gray circle at center.
272,/home/work/yaiq/datasets/vcog-bench/raven/272/choice/image/5.jpeg,5.jpeg,one medium gray hexagon at center.
272,/home/work/yaiq/datasets/vcog-bench/raven/272/choice/image/6.jpeg,6.jpeg,one small gray square at center.
272,/home/work/yaiq/datasets/vcog-bench/raven/272/choice/image/7.jpeg,7.jpeg,a large black circle centered in the image.
273,/home/work/yaiq/YAIQ/workspace/SM/dataset_cut/vcog-bench/raven/273/q0.jpg,q0.jpg,"two objects ; small white circle at top - center, small light gray hexagon at bottom -"
273,/home/work/yaiq/YAIQ/workspace/SM/dataset_cut/vcog-bench/raven/273/q1.jpg,q1.jpg,two objects ; top object is a small white square ; bottom object is a small dark gray hexa
273,/home/work/yaiq/YAIQ/workspace/SM/dataset_cut/vcog-bench/raven/273/q2.jpg,q2.jpg,two objects ; a large white triangle at the top and a small gray hexagon at the bottom
273,/home/work/yaiq/YAIQ/workspace/SM/dataset_cut/vcog-bench/raven/273/q3.jpg,q3.jpg,two objects ; a medium light gray triangle at the top - center and a medium dark gray square at
273,/home/work/yaiq/YAIQ/workspace/SM/dataset_cut/vcog-bench/raven/273/q4.jpg,q4.jpg,"2 objects ; a large light gray circle at top, a small dark gray square at bottom ; separated"
273,/home/work/yaiq/YAIQ/workspace/SM/dataset_cut/vcog-bench/raven/273/q5.jpg,q5.jpg,"two objects ; small gray square at top - center, medium light gray square at bottom - center."
273,/home/work/yaiq/YAIQ/workspace/SM/dataset_cut/vcog-bench/raven/273/q6.jpg,q6.jpg,2 objects ; a large gray square at top and a large gray circle at bottom. top - down
273,/home/work/yaiq/YAIQ/workspace/SM/dataset_cut/vcog-bench/raven/273/q7.jpg,q7.jpg,"two objects ; small white triangle at top, large gray circle at bottom."
273,/home/work/yaiq/datasets/vcog-bench/raven/273/choice/image/0.jpeg,0.jpeg,"two shapes ; medium gray circle at top, medium dark gray triangle at bottom."
