image_path,label,split
/home/work/yaiq/datasets/vcog-bench/raven/386/choice/image/4.jpeg,"7 objects; hexagons; gray; tiny, small, medium, large; 3 times 3 sub-blocks, medium gray hexagon at top-left, medium gray hexagon at top, large gray hexagon at top-right, tiny gray hexagon at center-left, small gray hexagon at center-right, small gray hexagon at down-left, large gray hexagon at down-right.",train
/home/work/yaiq/datasets/vcog-bench/raven/386/choice/image/6.jpeg,"2 objects; circle, pentagon; black; small, huge; top-down relation, small black circle at top, huge black pentagon at down.",train
/home/work/yaiq/datasets/vcog-bench/raven/386/choice/image/7.jpeg,"7 objects; hexagons; gray; tiny, small, medium, large; 3 times 3 sub-blocks, small gray hexagon at top-left, medium gray hexagon at top, large gray hexagon at top-right, small gray hexagon at center-left, medium gray hexagon at center-right, tiny gray hexagon at down-left, large gray hexagon at down-right.",train
/home/work/yaiq/datasets/vcog-bench/raven/386/choice/image/3.jpeg,"7 objects; hexagons; gray; tiny, small, medium, large; 3 times 3 sub-blocks, large gray hexagon at top-left, medium gray hexagon at top, small gray hexagon at top-right, tiny gray hexagon at center-left, medium gray hexagon at center-right, small gray hexagon at down-left, large gray hexagon at down-right.",train
/home/work/yaiq/datasets/vcog-bench/raven/387/choice/image/2.jpeg,"4 objects inside a circle, 1 black circle at down-left, 1 light gray circle at top-left, 1 dark gray circle at top-right, and 1 light gray circle at down-right.",train
/home/work/yaiq/datasets/vcog-bench/raven/387/choice/image/3.jpeg,"4 objects inside a circle, all are medium dark gray circles arranged in a 2x2 sub-block pattern.",train
/home/work/yaiq/datasets/vcog-bench/raven/387/choice/image/4.jpeg,"4 objects inside a circle, 1 black circle at top-left, 1 light gray circle at top-right, 1 white circle at down-left, and 1 gray circle at down-right.",train
/home/work/yaiq/datasets/vcog-bench/raven/387/choice/image/6.jpeg,"4 objects inside a circle, all are medium dark gray circles arranged in a 2x2 sub-block pattern.",train
/home/work/yaiq/datasets/vcog-bench/raven/387/choice/image/0.jpeg,"4 objects inside a circle, 2 gray circles at top-left and down-left, 2 white circles at top-right and down-right.",train
/home/work/yaiq/datasets/vcog-bench/raven/387/choice/image/5.jpeg,"4 objects inside a circle, 1 white circle at top-left, 1 black circle at top-right, 1 light gray circle at down-left, and 1 black circle at down-right.",train
/home/work/yaiq/datasets/vcog-bench/raven/387/choice/image/1.jpeg,"4 objects inside a pentagon, all are medium dark gray circles arranged in a 2x2 sub-block pattern.",train
/home/work/yaiq/datasets/vcog-bench/raven/387/choice/image/7.jpeg,"4 objects inside a circle, all are medium dark gray circles arranged in a 2x2 sub-block pattern.",train
/home/work/yaiq/datasets/vcog-bench/raven/388/choice/image/3.jpeg,Two objects; a medium gray square at the top and a medium gray hexagon at the bottom; separated by a horizontal line.,train
/home/work/yaiq/datasets/vcog-bench/raven/388/choice/image/1.jpeg,Two objects; a small black square at the top and a medium gray hexagon at the bottom; separated by a horizontal line.,train
/home/work/yaiq/datasets/vcog-bench/raven/388/choice/image/0.jpeg,Two objects; a medium black square at the top and a medium gray hexagon at the bottom; separated by a horizontal line.,train
/home/work/yaiq/datasets/vcog-bench/raven/388/choice/image/2.jpeg,Two objects; a medium black square at the top and a huge gray hexagon at the bottom; separated by a horizontal line.,train
/home/work/yaiq/datasets/vcog-bench/raven/388/choice/image/6.jpeg,Two objects; a medium black square at the top and a medium gray hexagon at the bottom; separated by a horizontal line.,train
/home/work/yaiq/datasets/vcog-bench/raven/388/choice/image/4.jpeg,Two objects; a medium dark gray square at the top and a medium gray hexagon at the bottom; separated by a horizontal line.,train
/home/work/yaiq/datasets/vcog-bench/raven/388/choice/image/5.jpeg,Two objects; a medium white square at the top and a medium gray hexagon at the bottom; separated by a horizontal line.,train
/home/work/yaiq/datasets/vcog-bench/raven/388/choice/image/7.jpeg,Two objects; a medium light gray square at the top and a medium gray hexagon at the bottom; separated by a horizontal line.,train
/home/work/yaiq/datasets/vcog-bench/raven/389/choice/image/0.jpeg,Two objects; a large light gray pentagon on the left and a medium dark gray triangle on the right.,train
/home/work/yaiq/datasets/vcog-bench/raven/389/choice/image/2.jpeg,Two objects; a large gray pentagon on the left and a medium dark gray triangle on the right.,train
/home/work/yaiq/datasets/vcog-bench/raven/389/choice/image/1.jpeg,Two objects; a large gray hexagon on the left and a medium dark gray triangle on the right.,train
/home/work/yaiq/datasets/vcog-bench/raven/389/choice/image/4.jpeg,Two objects; a medium gray pentagon on the left and a medium dark gray triangle on the right.,train
/home/work/yaiq/datasets/vcog-bench/raven/389/choice/image/3.jpeg,Two objects; a large gray pentagon on the left and a medium light gray triangle on the right.,train
/home/work/yaiq/datasets/vcog-bench/raven/389/choice/image/5.jpeg,Two objects; a large black pentagon on the left and a medium dark gray triangle on the right.,train
/home/work/yaiq/datasets/vcog-bench/raven/389/choice/image/6.jpeg,Two objects; a large gray circle on the left and a medium dark gray triangle on the right.,train
/home/work/yaiq/datasets/vcog-bench/raven/389/choice/image/7.jpeg,Two objects; a large gray pentagon on the left and a medium white triangle on the right.,train
/home/work/yaiq/datasets/vcog-bench/raven/390/choice/image/0.jpeg,A large white triangle with a small black circle at the center.,train
/home/work/yaiq/datasets/vcog-bench/raven/390/choice/image/2.jpeg,A large white triangle with a large black circle at the center.,train
/home/work/yaiq/datasets/vcog-bench/raven/390/choice/image/1.jpeg,A large white square with a medium black circle at the center.,train
/home/work/yaiq/datasets/vcog-bench/raven/390/choice/image/3.jpeg,A large white triangle with a medium black circle at the center.,train
/home/work/yaiq/datasets/vcog-bench/raven/390/choice/image/6.jpeg,A large white triangle with a large black circle at the center.,train
/home/work/yaiq/datasets/vcog-bench/raven/390/choice/image/4.jpeg,A large white triangle with a large black circle at the center.,train
/home/work/yaiq/datasets/vcog-bench/raven/390/choice/image/5.jpeg,A large white triangle with a medium black hexagon at the center.,train
/home/work/yaiq/datasets/vcog-bench/raven/390/choice/image/7.jpeg,A large white triangle with a medium dark gray circle at the center.,train
/home/work/yaiq/datasets/vcog-bench/raven/391/choice/image/0.jpeg,"Two objects, a small black circle on the left and a huge light gray circle on the right.",train
/home/work/yaiq/datasets/vcog-bench/raven/391/choice/image/7.jpeg,"Two objects, a medium black circle on the left and a small light gray circle on the right.",train
/home/work/yaiq/datasets/vcog-bench/raven/391/choice/image/1.jpeg,"Two objects, a medium black square on the left and a small light gray circle on the right.",train
/home/work/yaiq/datasets/vcog-bench/raven/391/choice/image/2.jpeg,"Two objects, a huge black circle on the left and a small light gray circle on the right.",train
/home/work/yaiq/datasets/vcog-bench/raven/391/choice/image/4.jpeg,"Two objects, a medium black circle on the left and a small light gray pentagon on the right.",train
/home/work/yaiq/datasets/vcog-bench/raven/391/choice/image/3.jpeg,"Two objects, a medium black circle on the left and a small black circle on the right.",train
/home/work/yaiq/datasets/vcog-bench/raven/391/choice/image/6.jpeg,"Two objects, a large black circle on the left and a small light gray circle on the right.",train
/home/work/yaiq/datasets/vcog-bench/raven/391/choice/image/5.jpeg,"Two objects, a medium black circle on the left and a small light gray triangle on the right.",train
/home/work/yaiq/datasets/vcog-bench/raven/392/choice/image/1.jpeg,One object; a medium dark gray square at the top-right.,train
/home/work/yaiq/datasets/vcog-bench/raven/392/choice/image/0.jpeg,Two objects; a large dark gray pentagon at the top-left; a medium gray hexagon at bottom-right.,train
/home/work/yaiq/datasets/vcog-bench/raven/392/choice/image/2.jpeg,One object; a medium dark gray triangle at the top-right.,train
/home/work/yaiq/datasets/vcog-bench/raven/392/choice/image/4.jpeg,Four objects in 2 times 2 sub-blocks; a large black square at top-left; a large black triangle at top-right; a tiny gray hexagon at bottom-left; a medium white square at bottom-right.,train
/home/work/yaiq/datasets/vcog-bench/raven/392/choice/image/5.jpeg,One object; a medium gray square at the top-right.,train
/home/work/yaiq/datasets/vcog-bench/raven/392/choice/image/6.jpeg,One object; a medium light gray square at the top-right.,train
/home/work/yaiq/datasets/vcog-bench/raven/392/choice/image/3.jpeg,Two objects; a medium dark gray triangle at bottom-left; a medium white hexagon at bottom-right.,train
/home/work/yaiq/datasets/vcog-bench/raven/392/choice/image/7.jpeg,One object; a large dark gray pentagon at the top-right.,train
/home/work/yaiq/datasets/vcog-bench/raven/393/choice/image/0.jpeg,A large dark gray square at the center.,train
/home/work/yaiq/datasets/vcog-bench/raven/393/choice/image/3.jpeg,A large gray square at the center.,train
/home/work/yaiq/datasets/vcog-bench/raven/393/choice/image/1.jpeg,A large white square at the center.,train
/home/work/yaiq/datasets/vcog-bench/raven/393/choice/image/6.jpeg,A large light gray square at the center.,train
/home/work/yaiq/datasets/vcog-bench/raven/393/choice/image/7.jpeg,A small light gray square at the center.,train
/home/work/yaiq/datasets/vcog-bench/raven/393/choice/image/2.jpeg,A large light gray triangle at the center.,train
/home/work/yaiq/datasets/vcog-bench/raven/393/choice/image/4.jpeg,A large light gray square at the center.,train
/home/work/yaiq/datasets/vcog-bench/raven/393/choice/image/5.jpeg,A large black square at the center.,train
/home/work/yaiq/datasets/vcog-bench/raven/394/choice/image/4.jpeg,"A large white circle with a small black hexagon inside, positioned slightly to the right.",train
/home/work/yaiq/datasets/vcog-bench/raven/394/choice/image/0.jpeg,"A large white triangle with a small black hexagon inside, positioned slightly to the right.",train
/home/work/yaiq/datasets/vcog-bench/raven/394/choice/image/1.jpeg,"A large white circle with a small gray hexagon inside, positioned slightly to the right.",train
/home/work/yaiq/datasets/vcog-bench/raven/394/choice/image/3.jpeg,"A large white circle with three shapes inside: a small white square to the left, a small black triangle to the right, and a small dark gray square above both.",train
/home/work/yaiq/datasets/vcog-bench/raven/394/choice/image/2.jpeg,"A large white circle with a small black hexagon inside, positioned slightly to the right.",train
/home/work/yaiq/datasets/vcog-bench/raven/394/choice/image/6.jpeg,"A large white circle with a small black hexagon inside, positioned slightly to the right.",train
/home/work/yaiq/datasets/vcog-bench/raven/394/choice/image/5.jpeg,A large white circle with a small black hexagon at the center.,train
/home/work/yaiq/datasets/vcog-bench/raven/394/choice/image/7.jpeg,"A large white hexagon with a small black hexagon inside, positioned slightly to the right.",train
/home/work/yaiq/datasets/vcog-bench/raven/395/choice/image/4.jpeg,"2 objects, a medium black circle at bottom and a medium light gray triangle at top, separated by a horizontal line.",train
/home/work/yaiq/datasets/vcog-bench/raven/395/choice/image/0.jpeg,"2 objects, a medium black circle at bottom and a medium white triangle at top, separated by a horizontal line.",train
/home/work/yaiq/datasets/vcog-bench/raven/395/choice/image/1.jpeg,"2 objects, a medium black circle at bottom and a medium light gray square at top, separated by a horizontal line.",train
/home/work/yaiq/datasets/vcog-bench/raven/395/choice/image/2.jpeg,"2 objects, a medium black pentagon at bottom and a medium light gray triangle at top, separated by a horizontal line.",train
/home/work/yaiq/datasets/vcog-bench/raven/395/choice/image/5.jpeg,"2 objects, a medium black circle at bottom and a large light gray circle at top, separated by a horizontal line.",train
/home/work/yaiq/datasets/vcog-bench/raven/395/choice/image/3.jpeg,"2 objects, a medium black square at bottom and a medium light gray triangle at top, separated by a horizontal line.",train
/home/work/yaiq/datasets/vcog-bench/raven/395/choice/image/6.jpeg,"2 objects, a medium black circle at bottom and a medium black triangle at top, separated by a horizontal line.",train
/home/work/yaiq/datasets/vcog-bench/raven/395/choice/image/7.jpeg,"2 objects, a medium black circle at bottom and a medium light gray triangle at top, separated by a horizontal line.",train
/home/work/yaiq/datasets/vcog-bench/raven/396/choice/image/2.jpeg,Inside outside relation with a large white triangle outside and a small black pentagon near the center.,test
/home/work/yaiq/datasets/vcog-bench/raven/396/choice/image/0.jpeg,Inside outside relation with a large white triangle outside and a small light gray pentagon near the center.,test
/home/work/yaiq/datasets/vcog-bench/raven/396/choice/image/1.jpeg,Inside outside relation with a large white triangle outside and a small black pentagon near the top left.,test
/home/work/yaiq/datasets/vcog-bench/raven/396/choice/image/4.jpeg,Inside outside relation with a large white triangle outside and a small black pentagon near the center.,test
/home/work/yaiq/datasets/vcog-bench/raven/396/choice/image/3.jpeg,Inside outside relation with a large white triangle outside and a small black pentagon near the center.,test
/home/work/yaiq/datasets/vcog-bench/raven/396/choice/image/5.jpeg,Inside outside relation with a large white triangle outside and a small black hexagon near the center.,test
/home/work/yaiq/datasets/vcog-bench/raven/396/choice/image/6.jpeg,Inside outside relation with a large white triangle outside and a small black pentagon near the top left.,test
/home/work/yaiq/datasets/vcog-bench/raven/396/choice/image/7.jpeg,Inside outside relation with a large white triangle outside and a small gray pentagon near the center.,test
/home/work/yaiq/datasets/vcog-bench/raven/397/choice/image/1.jpeg,"Two objects, a large black circle inside a huge white circle at the center.",train
/home/work/yaiq/datasets/vcog-bench/raven/397/choice/image/5.jpeg,"Two objects, a small black circle inside a huge white circle at the center.",train
/home/work/yaiq/datasets/vcog-bench/raven/397/choice/image/0.jpeg,"Two objects, a medium black circle inside a large white square at the center.",train
/home/work/yaiq/datasets/vcog-bench/raven/397/choice/image/2.jpeg,"Two objects, a small black circle inside a huge white circle at the center.",train
/home/work/yaiq/datasets/vcog-bench/raven/397/choice/image/3.jpeg,"Two objects, a small black circle inside a huge white circle at the center.",train
/home/work/yaiq/datasets/vcog-bench/raven/397/choice/image/6.jpeg,"Two objects, a small black circle inside a large white triangle at the center.",train
/home/work/yaiq/datasets/vcog-bench/raven/397/choice/image/4.jpeg,"Two objects, a small black circle inside a large white pentagon at the center.",train
/home/work/yaiq/datasets/vcog-bench/raven/397/choice/image/7.jpeg,"Two objects, a small black circle inside a huge white circle at the center.",train
/home/work/yaiq/datasets/vcog-bench/raven/398/choice/image/2.jpeg,2 objects. Medium white hexagon at down. Medium white hexagon at top-right.,train
/home/work/yaiq/datasets/vcog-bench/raven/398/choice/image/0.jpeg,9 objects. 3 times 3 sub-blocks. Top-left: large black pentagon. Top: large black pentagon. Top-right: tiny black hexagon. Left: medium black square. Center: large black circle. Right: empty. Down-left: tiny black pentagon. Down: tiny black circle. Down-right: large black pentagon.,train
/home/work/yaiq/datasets/vcog-bench/raven/398/choice/image/1.jpeg,2 objects. Medium light gray hexagon at down. Medium dark gray hexagon at top-right.,train
/home/work/yaiq/datasets/vcog-bench/raven/398/choice/image/3.jpeg,2 objects. Medium white pentagon at down. Medium white circle at top-right.,train
/home/work/yaiq/datasets/vcog-bench/raven/398/choice/image/4.jpeg,2 objects. Medium white square at down. Medium white triangle at top-right.,train
/home/work/yaiq/datasets/vcog-bench/raven/398/choice/image/5.jpeg,2 objects. Medium white hexagon at down-left. Medium white hexagon at down-right.,train
/home/work/yaiq/datasets/vcog-bench/raven/398/choice/image/7.jpeg,2 objects. Medium white pentagon at top-right. Medium white triangle at down.,train
/home/work/yaiq/datasets/vcog-bench/raven/398/choice/image/6.jpeg,2 objects. Medium dark gray hexagon at down. Medium gray hexagon at top-right.,train
/home/work/yaiq/datasets/vcog-bench/raven/399/choice/image/0.jpeg,One medium dark gray hexagon at center.,train
/home/work/yaiq/datasets/vcog-bench/raven/399/choice/image/3.jpeg,One medium gray pentagon at center.,train
/home/work/yaiq/datasets/vcog-bench/raven/399/choice/image/4.jpeg,One medium black hexagon at center.,train
/home/work/yaiq/datasets/vcog-bench/raven/399/choice/image/5.jpeg,One medium gray hexagon at center.,train
/home/work/yaiq/datasets/vcog-bench/raven/399/choice/image/7.jpeg,One small gray hexagon at center.,train
/home/work/yaiq/datasets/vcog-bench/raven/399/choice/image/6.jpeg,One medium white hexagon at center.,train
/home/work/yaiq/datasets/vcog-bench/raven/399/choice/image/1.jpeg,One medium light gray hexagon at center.,train
/home/work/yaiq/datasets/vcog-bench/raven/399/choice/image/2.jpeg,One medium gray square at center.,train
/home/work/yaiq/datasets/vcog-bench/raven/400/choice/image/1.jpeg,"Inside a large triangle, a small gray hexagon is at the top-left, and a tiny white triangle is at the bottom-right.",train
/home/work/yaiq/datasets/vcog-bench/raven/400/choice/image/0.jpeg,"Inside a large triangle, a small light gray hexagon is at the top-left, and a tiny dark gray triangle is at the bottom-right.",train
/home/work/yaiq/datasets/vcog-bench/raven/400/choice/image/2.jpeg,"Inside a large triangle, a small gray circle is at the top-left, and a tiny white pentagon is at the bottom-right.",train
/home/work/yaiq/datasets/vcog-bench/raven/400/choice/image/3.jpeg,"Inside a large circle, a small gray hexagon is at the top-left, and a tiny white triangle is at the bottom-right.",train
/home/work/yaiq/datasets/vcog-bench/raven/400/choice/image/4.jpeg,"Inside a large triangle, a small gray hexagon is at the top-left, and a tiny white triangle is at the bottom-right.",train
/home/work/yaiq/datasets/vcog-bench/raven/400/choice/image/5.jpeg,"Inside a large triangle, a small light gray circle is at the top-left, a tiny gray triangle is at the top-right, a small white pentagon is at the bottom-left, and a tiny dark gray pentagon is at the bottom-right.",train
/home/work/yaiq/datasets/vcog-bench/raven/400/choice/image/6.jpeg,"Inside a large triangle, a small white hexagon is at the top-left, and a tiny gray triangle is at the bottom-right.",train
/home/work/yaiq/datasets/vcog-bench/raven/400/choice/image/7.jpeg,"Inside a large pentagon, a small gray hexagon is at the top-left, and a tiny white triangle is at the bottom-right.",train
/home/work/yaiq/datasets/vcog-bench/raven/401/choice/image/0.jpeg,"4 objects in 2 times 2 sub-blocks; top-left small white square, top-right medium black triangle, down-left small light gray triangle, down-right medium dark gray triangle.",train
/home/work/yaiq/datasets/vcog-bench/raven/401/choice/image/1.jpeg,"3 objects; top-left tiny black pentagon, top-right small black square, down medium gray triangle.",train
/home/work/yaiq/datasets/vcog-bench/raven/401/choice/image/4.jpeg,1 object; huge gray circle at top-right.,train
/home/work/yaiq/datasets/vcog-bench/raven/401/choice/image/3.jpeg,1 object; medium gray hexagon at top-right.,train
/home/work/yaiq/datasets/vcog-bench/raven/401/choice/image/2.jpeg,"3 objects; top-right medium dark gray circle, down-left tiny light gray square, down-right small white triangle.",train
/home/work/yaiq/datasets/vcog-bench/raven/401/choice/image/5.jpeg,1 object; large gray circle at top-right.,train
/home/work/yaiq/datasets/vcog-bench/raven/401/choice/image/6.jpeg,1 object; medium gray triangle at top-right.,train
/home/work/yaiq/datasets/vcog-bench/raven/401/choice/image/7.jpeg,1 object; small gray circle at top-right.,train
/home/work/yaiq/datasets/vcog-bench/raven/402/choice/image/0.jpeg,"Two objects; a medium white triangle at the top and a medium black pentagon at the bottom, top down relation.",train
/home/work/yaiq/datasets/vcog-bench/raven/402/choice/image/1.jpeg,"Two objects; a medium white triangle at the top and a small dark gray triangle at the bottom, top down relation.",train
/home/work/yaiq/datasets/vcog-bench/raven/402/choice/image/6.jpeg,"Two objects; a medium white triangle at the top and a medium dark gray pentagon at the bottom, top down relation.",train
/home/work/yaiq/datasets/vcog-bench/raven/402/choice/image/2.jpeg,"Two objects; a medium white circle at the top and a medium dark gray pentagon at the bottom, top down relation.",train
/home/work/yaiq/datasets/vcog-bench/raven/402/choice/image/3.jpeg,"Two objects; a medium white triangle at the top and a medium dark gray pentagon at the bottom, top down relation.",train
/home/work/yaiq/datasets/vcog-bench/raven/402/choice/image/4.jpeg,"Two objects; a medium white triangle at the top and a medium dark gray pentagon at the bottom, top down relation.",train
/home/work/yaiq/datasets/vcog-bench/raven/402/choice/image/7.jpeg,"Two objects; a medium white triangle at the top and a medium white pentagon at the bottom, top down relation.",train
/home/work/yaiq/datasets/vcog-bench/raven/402/choice/image/5.jpeg,"Two objects; a medium white triangle at the top and a medium light gray pentagon at the bottom, top down relation.",train
/home/work/yaiq/datasets/vcog-bench/raven/403/choice/image/0.jpeg,"3 objects inside a large black square; two small black hexagons at the top, one small black triangle at the bottom center.",train
/home/work/yaiq/datasets/vcog-bench/raven/403/choice/image/5.jpeg,"3 objects inside a large black hexagon; two small black hexagons at the top, one small black triangle at the bottom center.",train
/home/work/yaiq/datasets/vcog-bench/raven/403/choice/image/1.jpeg,"3 objects inside a large black hexagon; two small black hexagons at the top, one small black triangle at the bottom center.",train
/home/work/yaiq/datasets/vcog-bench/raven/403/choice/image/2.jpeg,"3 objects inside a large black hexagon; one small black triangle at the top-left, one small black square at the top-right, one small black pentagon at the bottom center.",train
/home/work/yaiq/datasets/vcog-bench/raven/403/choice/image/3.jpeg,"3 objects inside a large black hexagon; one small black triangle at the bottom-left, two small black hexagons at the top-right.",train
/home/work/yaiq/datasets/vcog-bench/raven/403/choice/image/4.jpeg,"3 objects inside a large black hexagon; two small gray hexagons at the top, one small black triangle at the bottom center.",train
/home/work/yaiq/datasets/vcog-bench/raven/403/choice/image/6.jpeg,"2 objects inside a large black hexagon; one small black hexagon at the top-left, one small gray pentagon at the top-right.",train
/home/work/yaiq/datasets/vcog-bench/raven/403/choice/image/7.jpeg,"3 objects inside a large black hexagon; two small black circles at the top, one small black hexagon at the bottom center.",train
/home/work/yaiq/datasets/vcog-bench/raven/404/choice/image/0.jpeg,Two objects: a large white triangle with a medium black pentagon at the center.,train
/home/work/yaiq/datasets/vcog-bench/raven/404/choice/image/3.jpeg,Two objects: a large white hexagon with a tiny black pentagon at the center.,train
/home/work/yaiq/datasets/vcog-bench/raven/404/choice/image/1.jpeg,Two objects: a large white hexagon with a medium black pentagon at the center.,train
/home/work/yaiq/datasets/vcog-bench/raven/404/choice/image/2.jpeg,Two objects: a large white hexagon with a small black pentagon at the center.,train
/home/work/yaiq/datasets/vcog-bench/raven/404/choice/image/5.jpeg,Two objects: a large white hexagon with a large black pentagon at the center.,train
/home/work/yaiq/datasets/vcog-bench/raven/404/choice/image/6.jpeg,Two objects: a large white circle with a small black pentagon at the center.,train
/home/work/yaiq/datasets/vcog-bench/raven/404/choice/image/4.jpeg,Two objects: a large white hexagon with a tiny light gray pentagon at the center.,train
/home/work/yaiq/datasets/vcog-bench/raven/404/choice/image/7.jpeg,Two objects: a large white hexagon with a medium black circle at the center.,train
/home/work/yaiq/datasets/vcog-bench/raven/405/choice/image/1.jpeg,"3 times 3 sub-blocks with 9 objects; medium black triangle at top-left, medium black square at top, large black pentagon at top-right; medium black triangle at left, large black pentagon at center, medium black triangle at right; medium black square at down-left, medium black triangle at down, medium black triangle at down-right.",train
/home/work/yaiq/datasets/vcog-bench/raven/405/choice/image/0.jpeg,"3 times 3 sub-blocks with 9 objects; large black circle at top-left, medium black triangle at top, large black triangle at top-right; medium black square at left, large black circle at center, medium black triangle at right; medium black triangle at down-left, medium black square at down, large black pentagon at down-right.",train
/home/work/yaiq/datasets/vcog-bench/raven/405/choice/image/2.jpeg,"3 times 3 sub-blocks with 9 objects; medium white hexagon at top-left, medium gray hexagon at top, medium light gray hexagon at top-right; medium dark gray hexagon at left, medium light gray hexagon at center, medium dark gray hexagon at right; medium white hexagon at down-left, medium dark gray hexagon at down, medium light gray hexagon at down-right.",train
/home/work/yaiq/datasets/vcog-bench/raven/405/choice/image/3.jpeg,"3 times 3 sub-blocks with 9 objects; medium black hexagon at top-left, small black triangle at top-right; large light gray circle at left, large black triangle at center; medium dark gray circle at down-left, medium light gray square at down, medium gray triangle at down-right.",train
/home/work/yaiq/datasets/vcog-bench/raven/405/choice/image/4.jpeg,"3 times 3 sub-blocks with 9 objects; large black pentagon at top-left, large black circle at top, large black circle at top-right; medium black pentagon at left, medium black triangle at center, medium black circle at right; medium black pentagon at down-left, medium black pentagon at down, large black square at down-right.",train
/home/work/yaiq/datasets/vcog-bench/raven/405/choice/image/7.jpeg,"3 times 3 sub-blocks with 9 objects; large black hexagon at top-left, large black hexagon at top, large black hexagon at top-right; large black hexagon at left, large black hexagon at center, large black hexagon at right; large black hexagon at down-left, large black hexagon at down, large black hexagon at down-right.",train
/home/work/yaiq/datasets/vcog-bench/raven/405/choice/image/5.jpeg,"3 times 3 sub-blocks with 9 objects; medium dark gray hexagon at top-left, medium light gray hexagon at top, medium dark gray hexagon at top-right; medium white hexagon at left, medium white hexagon at center, medium white hexagon at right; medium dark gray hexagon at down-left, medium white hexagon at down, medium light gray hexagon at down-right.",train
/home/work/yaiq/datasets/vcog-bench/raven/405/choice/image/6.jpeg,"3 times 3 sub-blocks with 9 objects; medium black square at top-left, medium black pentagon at top, medium black square at top-right; large black circle at left, medium black square at center, large black circle at right; large black circle at down-left, large black circle at down, large black circle at down-right.",train
/home/work/yaiq/datasets/vcog-bench/raven/406/choice/image/2.jpeg,"Two objects; one large hexagon and one small black hexagon; small hexagon inside large hexagon, positioned towards left.",train
/home/work/yaiq/datasets/vcog-bench/raven/406/choice/image/1.jpeg,"Four objects; one large hexagon, one tiny gray triangle, one small black circle, and one small white square; all shapes inside hexagon; triangle at bottom-left, circle at center, square at top-right.",train
/home/work/yaiq/datasets/vcog-bench/raven/406/choice/image/0.jpeg,"Two objects; one large hexagon and one medium black circle; circle inside hexagon, positioned towards left.",train
/home/work/yaiq/datasets/vcog-bench/raven/406/choice/image/3.jpeg,"Two objects; one large hexagon and one small black hexagon; small hexagon inside large hexagon, positioned at center.",train
/home/work/yaiq/datasets/vcog-bench/raven/406/choice/image/4.jpeg,"Two objects; one large pentagon and one small black hexagon; hexagon inside pentagon, positioned towards left.",train
/home/work/yaiq/datasets/vcog-bench/raven/406/choice/image/5.jpeg,"Two objects; one large square and one small black hexagon; hexagon inside square, positioned towards left.",train
/home/work/yaiq/datasets/vcog-bench/raven/406/choice/image/6.jpeg,"Two objects; one large hexagon and one tiny black triangle; triangle inside hexagon, positioned at center.",train
/home/work/yaiq/datasets/vcog-bench/raven/406/choice/image/7.jpeg,"Two objects; one large triangle and one small black hexagon; hexagon inside triangle, positioned towards left.",train
/home/work/yaiq/datasets/vcog-bench/raven/407/choice/image/0.jpeg,"Two objects: one large white pentagon and one small black triangle inside, centered.",test
/home/work/yaiq/datasets/vcog-bench/raven/407/choice/image/3.jpeg,"Two objects: one large white pentagon and one small black triangle inside, centered.",test
/home/work/yaiq/datasets/vcog-bench/raven/407/choice/image/1.jpeg,"Two objects: one large white pentagon and one tiny black triangle inside, centered.",test
/home/work/yaiq/datasets/vcog-bench/raven/407/choice/image/4.jpeg,"Two objects: one large white pentagon and one small dark gray triangle inside, centered.",test
/home/work/yaiq/datasets/vcog-bench/raven/407/choice/image/2.jpeg,"Two objects: one large white hexagon and one small black triangle inside, centered.",test
/home/work/yaiq/datasets/vcog-bench/raven/407/choice/image/6.jpeg,"Two objects: one large white square and one small black triangle inside, centered.",test
/home/work/yaiq/datasets/vcog-bench/raven/407/choice/image/5.jpeg,"Two objects: one large white pentagon and one small white triangle inside, centered, outlined in black.",test
/home/work/yaiq/datasets/vcog-bench/raven/407/choice/image/7.jpeg,"Two objects: one large white triangle and one small black triangle inside, centered.",test
/home/work/yaiq/datasets/vcog-bench/raven/408/choice/image/4.jpeg,Two shapes with top down relation. Large gray pentagon at top. Small light gray triangle at down.,train
/home/work/yaiq/datasets/vcog-bench/raven/408/choice/image/0.jpeg,Two triangles with top down relation. Large gray triangle at top. Small light gray triangle at down.,train
/home/work/yaiq/datasets/vcog-bench/raven/408/choice/image/1.jpeg,Two shapes with top down relation. Large gray pentagon at top. Large light gray triangle at down.,train
/home/work/yaiq/datasets/vcog-bench/raven/408/choice/image/2.jpeg,Two shapes with top down relation. Large white pentagon at top. Small light gray triangle at down.,train
/home/work/yaiq/datasets/vcog-bench/raven/408/choice/image/3.jpeg,Two shapes with top down relation. Large gray pentagon at top. Small light gray triangle at down.,train
/home/work/yaiq/datasets/vcog-bench/raven/408/choice/image/5.jpeg,Two shapes with top down relation. Large gray pentagon at top. Small black triangle at down.,train
/home/work/yaiq/datasets/vcog-bench/raven/408/choice/image/6.jpeg,Two shapes with top down relation. Small gray pentagon at top. Small light gray triangle at down.,train
/home/work/yaiq/datasets/vcog-bench/raven/408/choice/image/7.jpeg,Two shapes with top down relation. Large dark gray pentagon at top. Small light gray triangle at down.,train
/home/work/yaiq/datasets/vcog-bench/raven/409/choice/image/0.jpeg,Two objects: A medium white pentagon at top center and a small white hexagon at bottom center.,train
/home/work/yaiq/datasets/vcog-bench/raven/409/choice/image/5.jpeg,Two objects: A medium white pentagon at top center and a tiny white hexagon at bottom center.,train
